HotelID:ID,Name,URL,Price,Website,:LABEL
hotel_0142,Crown Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d653619-Reviews-Crown_Hotel-Sydney_New_South_Wales.html,,,Hotel
hotel_0143,Seasons Darling Harbour,https://www.tripadvisor.com.au/Hotel_Review-g255060-d256645-Reviews-Seasons_Darling_Harbour-Sydney_New_South_Wales.html,"HKD 2,041",,Hotel
hotel_0144,The Erko Hotel,https://www.tripadvisor.com.au/Hotel_Review-g17418301-d19888333-Reviews-The_Erko_Hotel-Erskineville_New_South_Wales.html,HKD 651,,Hotel
hotel_0145,Ibis Styles Sydney Central,https://www.tripadvisor.com.au/Hotel_Review-g255060-d24174942-Reviews-Ibis_Styles_Sydney_Central-Sydney_New_South_Wales.html,,,Hotel
hotel_0146,Mercure Sydney Martin Place,https://www.tripadvisor.com.au/Hotel_Review-g255060-d25081806-Reviews-Mercure_Sydney_Martin_Place-Sydney_New_South_Wales.html,"HKD 1,413",,Hotel
hotel_0147,Medusa,https://www.tripadvisor.com.au/Hotel_Review-g255060-d584409-Reviews-Medusa-Sydney_New_South_Wales.html,,,Hotel
hotel_0148,Nesuto Woolloomooloo Sydney Apartments,https://www.tripadvisor.com.au/Hotel_Review-g255060-d586274-Reviews-Nesuto_Woolloomooloo_Sydney_Apartments-Sydney_New_South_Wales.html,,,Hotel
hotel_0149,Macleay Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d256576-Reviews-Macleay_Hotel-Sydney_New_South_Wales.html,,,Hotel
hotel_0150,Mrs Banks Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d12805661-Reviews-Mrs_Banks_Hotel-Sydney_New_South_Wales.html,,,Hotel
hotel_0151,Vulcan Hotel Sydney,https://www.tripadvisor.com.au/Hotel_Review-g255060-d294612-Reviews-Vulcan_Hotel_Sydney-Sydney_New_South_Wales.html,,,Hotel
hotel_0152,Spicers Potts Point,https://www.tripadvisor.com.au/Hotel_Review-g255060-d12424610-Reviews-Spicers_Potts_Point-Sydney_New_South_Wales.html,,,Hotel
hotel_0153,Nesuto Chippendale Sydney Apartment Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d262568-Reviews-Nesuto_Chippendale_Sydney_Apartment_Hotel-Sydney_New_South_Wales.html,,,Hotel
hotel_0154,Adina Apartment Hotel Sydney Chippendale,https://www.tripadvisor.com.au/Hotel_Review-g255060-d262563-Reviews-Adina_Apartment_Hotel_Sydney_Chippendale-Sydney_New_South_Wales.html,,https://www.tripadvisor.com.au/Commerce?p=TABAIndependentHotels&src=230209220&geo=262563&from=Hotel_Review&area=&slot=1&matchID=1&oos=0&cnt=1&silo=30356&bucket=942376&nrank=1&crank=1&clt=CLD&ttype=ContactLinkDesktop&tm=262262840&managed=false&capped=false&gosox=Rnc68ag1Z1kBEFxPUSV6GghfKXdUVHtE_HoRN-bTxvQdQx4u-Ti41-fVPabjGIyctTBJMWLqDYB4ZNe5zmZDbwGgYhxCfbNsSIuqFbQ8cjn1qxpvRVLDnNzTa66JxP8Z&adults=2&child_rm_ages=&inDay=7&outDay=8&rooms=1&dated=true&inMonth=5&inYear=2023&outMonth=5&outYear=2023&def_d=true&bapid=1&cs=10866684e39572f10abf2aef558af302c&ba_uid=032f0f5f-7d0a-4c7a-b773-282a7cecdb5c,Hotel
hotel_0155,Oaks Sydney Hyde Park Suites,https://www.tripadvisor.com.au/Hotel_Review-g255060-d256567-Reviews-Oaks_Sydney_Hyde_Park_Suites-Sydney_New_South_Wales.html,"HKD 1,107",https://www.tripadvisor.com.au/Commerce?p=TABAIndependentHotels&src=0&geo=256567&from=Hotel_Review&area=&slot=1&matchID=1&oos=0&cnt=1&silo=30356&bucket=875171&ubucket=875171&nrank=1&crank=1&clt=CLD&tm=262262843&managed=false&capped=false&gosox=5_3Y6UYwwGjgw_c7hEwIkQNHg-UZ1R6UupVYd5cOdKg_0LBaUmN_Qxg3AUDBa3s0WjmqgUm3PffI0uUsXbbENQ&adults=2&child_rm_ages=&inDay=7&outDay=8&rooms=1&inMonth=5&inYear=2023&outMonth=5&outYear=2023&def_d=true&bapid=1&cs=1401bc65d00d23e629997d435547ca440&ba_uid=1d4333dc-0c96-4c25-99bf-53ae8251a9dd,Hotel
hotel_0156,Siesta Sydney,https://www.tripadvisor.com.au/Hotel_Review-g255060-d4199591-Reviews-Siesta_Sydney-Sydney_New_South_Wales.html,HKD 787,,Hotel
hotel_0157,The Bayswater Sydney,https://www.tripadvisor.com.au/Hotel_Review-g255060-d2015145-Reviews-The_Bayswater_Sydney-Sydney_New_South_Wales.html,,,Hotel
hotel_0158,Regents Court Sydney,https://www.tripadvisor.com.au/Hotel_Review-g255060-d258089-Reviews-Regents_Court_Sydney-Sydney_New_South_Wales.html,,,Hotel
hotel_0159,Shakespeare Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d3582709-Reviews-Shakespeare_Hotel-Sydney_New_South_Wales.html,"HKD 1,049",,Hotel
hotel_0160,Veriu Camperdown,https://www.tripadvisor.com.au/Hotel_Review-g255060-d10191377-Reviews-Veriu_Camperdown-Sydney_New_South_Wales.html,,,Hotel
hotel_0161,Summer House Backpackers Newtown,https://www.tripadvisor.com.au/Hotel_Review-g8572746-d263546-Reviews-Summer_House_Backpackers_Newtown-Newtown_New_South_Wales.html,,,Hotel
hotel_0162,Metro Apartments On Darling Harbour,https://www.tripadvisor.com.au/Hotel_Review-g255060-d256600-Reviews-Metro_Apartments_On_Darling_Harbour-Sydney_New_South_Wales.html,,,Hotel
hotel_0163,Highfield Private Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d577511-Reviews-Highfield_Private_Hotel-Sydney_New_South_Wales.html,,,Hotel
hotel_0164,The Mercantile Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d298404-Reviews-The_Mercantile_Hotel-Sydney_New_South_Wales.html,,,Hotel
hotel_0165,Royal Exhibition Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d1607218-Reviews-Royal_Exhibition_Hotel-Sydney_New_South_Wales.html,HKD 714,,Hotel
hotel_0166,Valentine On George,https://www.tripadvisor.com.au/Hotel_Review-g255060-d648594-Reviews-Valentine_On_George-Sydney_New_South_Wales.html,,,Hotel
hotel_0167,Annam Apartments,https://www.tripadvisor.com.au/Hotel_Review-g255060-d804678-Reviews-Annam_Apartments-Sydney_New_South_Wales.html,,,Hotel
hotel_0168,Hotel Palisade,https://www.tripadvisor.com.au/Hotel_Review-g255060-d583800-Reviews-Hotel_Palisade-Sydney_New_South_Wales.html,"HKD 1,469",,Hotel
hotel_0169,Sydney Park Hotel,https://www.tripadvisor.com.au/Hotel_Review-g8572746-d13796781-Reviews-Sydney_Park_Hotel-Newtown_New_South_Wales.html,HKD 834,,Hotel
hotel_0170,APX World Square,https://www.tripadvisor.com.au/Hotel_Review-g255060-d1200754-Reviews-APX_World_Square-Sydney_New_South_Wales.html,HKD 960,,Hotel
hotel_0171,East Sydney Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d9699188-Reviews-East_Sydney_Hotel-Sydney_New_South_Wales.html,HKD 640,,Hotel
hotel_0172,Excelsior Serviced Apartments,https://www.tripadvisor.com.au/Hotel_Review-g255060-d13386309-Reviews-Excelsior_Serviced_Apartments-Sydney_New_South_Wales.html,,,Hotel
hotel_0173,The Village Glebe,https://www.tripadvisor.com.au/Hotel_Review-g255060-d263577-Reviews-The_Village_Glebe-Sydney_New_South_Wales.html,,,Hotel
hotel_0174,Criterion Hotel Sydney,https://www.tripadvisor.com.au/Hotel_Review-g255060-d645391-Reviews-Criterion_Hotel_Sydney-Sydney_New_South_Wales.html,,,Hotel
hotel_0175,Uno Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d644995-Reviews-Uno_Hotel-Sydney_New_South_Wales.html,,,Hotel
hotel_0176,Fawlty Towers Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d15516027-Reviews-Fawlty_Towers_Hotel-Sydney_New_South_Wales.html,HKD 779,,Hotel
hotel_0177,Railway Square YHA,https://www.tripadvisor.com.au/Hotel_Review-g255060-d546247-Reviews-Railway_Square_YHA-Sydney_New_South_Wales.html,,,Hotel
hotel_0178,Victoria Court Hotel Sydney,https://www.tripadvisor.com.au/Hotel_Review-g255060-d257316-Reviews-Victoria_Court_Hotel_Sydney-Sydney_New_South_Wales.html,,,Hotel
hotel_0179,Hotel Coronation,https://www.tripadvisor.com.au/Hotel_Review-g255060-d549592-Reviews-Hotel_Coronation-Sydney_New_South_Wales.html,,,Hotel
hotel_0180,Cockatoo Island Accommodation,https://www.tripadvisor.com.au/Hotel_Review-g3668744-d1396630-Reviews-Cockatoo_Island_Accommodation-Cockatoo_Island_New_South_Wales.html,,https://www.tripadvisor.com.au/Commerce?p=TABAIndependentHotels&src=0&geo=1396630&from=Hotel_Review&area=&slot=1&matchID=1&oos=0&cnt=1&silo=30356&bucket=875171&ubucket=875171&nrank=1&crank=1&clt=CLD&tm=262262932&managed=false&capped=false&gosox=5_3Y6UYwwGjgw_c7hEwIkZhNciCBx0psiVfT3ynzsgPb3JYRp-6Nk4lK8wWs8-W3WlEsG_v8JMzyEF3Pv-WLWA&adults=2&child_rm_ages=&inDay=7&outDay=8&rooms=1&inMonth=5&inYear=2023&outMonth=5&outYear=2023&def_d=true&bapid=1&cs=1680e972ddff84889d4dacea2c6d0d278&ba_uid=69a35e18-c3aa-4225-9d51-21ec6cba305b,Hotel
hotel_0181,Verona Guest House,https://www.tripadvisor.com.au/Hotel_Review-g255060-d660105-Reviews-Verona_Guest_House-Sydney_New_South_Wales.html,,,Hotel
hotel_0182,Casa Central Accommodation,https://www.tripadvisor.com.au/Hotel_Review-g255060-d3328154-Reviews-Casa_Central_Accommodation-Sydney_New_South_Wales.html,,,Hotel
hotel_0183,Mad Monkey Broadway,https://www.tripadvisor.com.au/Hotel_Review-g255060-d8764125-Reviews-Mad_Monkey_Broadway-Sydney_New_South_Wales.html,,,Hotel
hotel_0184,Leisure Inn Sydney Central,https://www.tripadvisor.com.au/Hotel_Review-g255060-d673049-Reviews-Leisure_Inn_Sydney_Central-Sydney_New_South_Wales.html,,,Hotel
hotel_0185,The Original Backpackers Hostel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d263588-Reviews-The_Original_Backpackers_Hostel-Sydney_New_South_Wales.html,,,Hotel
hotel_0186,Jackaroo Hostel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d1950653-Reviews-Jackaroo_Hostel-Sydney_New_South_Wales.html,,,Hotel
hotel_0187,Hyde Park Backpackers,https://www.tripadvisor.com.au/Hotel_Review-g255060-d286080-Reviews-Hyde_Park_Backpackers-Sydney_New_South_Wales.html,,,Hotel
hotel_0188,Sydney City Lodge,https://www.tripadvisor.com.au/Hotel_Review-g255060-d3905182-Reviews-Sydney_City_Lodge-Sydney_New_South_Wales.html,,,Hotel
hotel_0189,The Village Kings Cross,https://www.tripadvisor.com.au/Hotel_Review-g255060-d263576-Reviews-The_Village_Kings_Cross-Sydney_New_South_Wales.html,,,Hotel
hotel_0190,Jolly Swagman Backpackers,https://www.tripadvisor.com.au/Hotel_Review-g255060-d259223-Reviews-Jolly_Swagman_Backpackers-Sydney_New_South_Wales.html,,,Hotel
hotel_0191,Posh Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d1935826-Reviews-Posh_Hotel-Sydney_New_South_Wales.html,,,Hotel
hotel_0192,The Merton Hotel,https://www.tripadvisor.com.au/Hotel_Review-g552115-d2413045-Reviews-The_Merton_Hotel-Rozelle_New_South_Wales.html,,,Hotel
hotel_0193,Madison Carrington Apartments,https://www.tripadvisor.com.au/Hotel_Review-g255060-d678778-Reviews-Madison_Carrington_Apartments-Sydney_New_South_Wales.html,,,Hotel
hotel_0194,Abey Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d3445994-Reviews-Abey_Hotel-Sydney_New_South_Wales.html,,,Hotel
hotel_0195,The Collectionist Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d14002046-Reviews-The_Collectionist_Hotel-Sydney_New_South_Wales.html,,,Hotel
hotel_0196,Summer House Backpackers,https://www.tripadvisor.com.au/Hotel_Review-g255060-d7205190-Reviews-Summer_House_Backpackers-Sydney_New_South_Wales.html,,,Hotel
hotel_0197,The Royal Automobile Club of Australia Accommodation,https://www.tripadvisor.com.au/Hotel_Review-g255060-d1870047-Reviews-The_Royal_Automobile_Club_of_Australia_Accommodation-Sydney_New_South_Wales.html,,,Hotel
hotel_0198,Morgans Boutique Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d256317-Reviews-Morgans_Boutique_Hotel-Sydney_New_South_Wales.html,,,Hotel
hotel_0199,Paramount House Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d13950998-Reviews-Paramount_House_Hotel-Sydney_New_South_Wales.html,,,Hotel
hotel_0200,Manor House Boutique Hotel Sydney,https://www.tripadvisor.com.au/Hotel_Review-g255060-d257874-Reviews-Manor_House_Boutique_Hotel_Sydney-Sydney_New_South_Wales.html,,,Hotel
hotel_0201,Kafnu Alexandria,https://www.tripadvisor.com.au/Hotel_Review-g255060-d15680761-Reviews-Kafnu_Alexandria-Sydney_New_South_Wales.html,,,Hotel
hotel_0202,Brickfield Hill,https://www.tripadvisor.com.au/Hotel_Review-g255060-d632561-Reviews-Brickfield_Hill-Sydney_New_South_Wales.html,,,Hotel
hotel_0203,Mad Monkey Bayswater,https://www.tripadvisor.com.au/Hotel_Review-g255060-d286117-Reviews-Mad_Monkey_Bayswater-Sydney_New_South_Wales.html,,,Hotel
hotel_0204,Lord Wolseley Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d1202734-Reviews-Lord_Wolseley_Hotel-Sydney_New_South_Wales.html,,,Hotel
hotel_0205,Drummoyne Serviced Apartments,https://www.tripadvisor.com.au/Hotel_Review-g552094-d273182-Reviews-Drummoyne_Serviced_Apartments-Drummoyne_New_South_Wales.html,,,Hotel
hotel_0206,Zing Backpackers,https://www.tripadvisor.com.au/Hotel_Review-g255060-d286385-Reviews-Zing_Backpackers-Sydney_New_South_Wales.html,,,Hotel
hotel_0207,Crown Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d4724423-Reviews-Crown_Hotel-Sydney_New_South_Wales.html,,,Hotel
hotel_0208,Atlas Serviced Apartments,https://www.tripadvisor.com.au/Hotel_Review-g255060-d14096971-Reviews-Atlas_Serviced_Apartments-Sydney_New_South_Wales.html,,,Hotel
hotel_0209,Newtown Darlington Suites,https://www.tripadvisor.com.au/Hotel_Review-g255060-d2529478-Reviews-Newtown_Darlington_Suites-Sydney_New_South_Wales.html,,,Hotel
hotel_0210,Ryokan Gojyuan,https://www.tripadvisor.com.au/Hotel_Review-g552083-d7060423-Reviews-Ryokan_Gojyuan-Balmain_New_South_Wales.html,,,Hotel
hotel_0211,Tiger Hostel Sydney,https://www.tripadvisor.com.au/Hotel_Review-g255060-d2687474-Reviews-Tiger_Hostel_Sydney-Sydney_New_South_Wales.html,,,Hotel
hotel_0212,Alishan International Guest House,https://www.tripadvisor.com.au/Hotel_Review-g255060-d259202-Reviews-Alishan_International_Guest_House-Sydney_New_South_Wales.html,,,Hotel
hotel_0213,Church Street Apartment,https://www.tripadvisor.com.au/Hotel_Review-g8572746-d1745027-Reviews-Church_Street_Apartment-Newtown_New_South_Wales.html,,,Hotel
hotel_0214,The Strand Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d1479277-Reviews-The_Strand_Hotel-Sydney_New_South_Wales.html,,https://www.tripadvisor.com.au/Commerce?p=TABAIndependentHotels&src=0&geo=1479277&from=Hotel_Review&area=&slot=2&matchID=1&oos=0&cnt=1&silo=30356&bucket=875171&ubucket=875171&nrank=1&crank=1&clt=CLD&tm=262263031&managed=false&capped=false&gosox=5_3Y6UYwwGjgw_c7hEwIkbLxCeKFaWJc1VjJfXX55Kqk4UotKK_WK2nfoFstr2HZ6KnGkDd9w9q1mHYaIQcULw&adults=2&child_rm_ages=&inDay=7&outDay=8&rooms=1&inMonth=5&inYear=2023&outMonth=5&outYear=2023&def_d=true&bapid=2&cs=1395970e348160747ab24cc46cd803680&ba_uid=c93d8a26-679d-4129-838a-629835f5e360,Hotel
hotel_0215,Balmain Wharf Apartments,https://www.tripadvisor.com.au/Hotel_Review-g552083-d2060234-Reviews-Balmain_Wharf_Apartments-Balmain_New_South_Wales.html,,,Hotel
hotel_0216,The Downing Hostel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d10402291-Reviews-The_Downing_Hostel-Sydney_New_South_Wales.html,,,Hotel
hotel_0217,Kanga House Backpackers,https://www.tripadvisor.com.au/Hotel_Review-g255060-d286153-Reviews-Kanga_House_Backpackers-Sydney_New_South_Wales.html,,,Hotel
hotel_0218,Frisco Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d1483100-Reviews-Frisco_Hotel-Sydney_New_South_Wales.html,,,Hotel
hotel_0219,Sydney Central Inn,https://www.tripadvisor.com.au/Hotel_Review-g255060-d1673159-Reviews-Sydney_Central_Inn-Sydney_New_South_Wales.html,,,Hotel
hotel_0220,Hump Backpackers,https://www.tripadvisor.com.au/Hotel_Review-g255060-d286381-Reviews-Hump_Backpackers-Sydney_New_South_Wales.html,,,Hotel
hotel_0221,St Paul's Serviced Accommodation,https://www.tripadvisor.com.au/Hotel_Review-g255060-d18928574-Reviews-St_Paul_s_Serviced_Accommodation-Sydney_New_South_Wales.html,,,Hotel
hotel_0222,Guestlands,https://www.tripadvisor.com.au/Hotel_Review-g255060-d21331205-Reviews-Guestlands-Sydney_New_South_Wales.html,,,Hotel
hotel_0223,Harbour View Apartments,https://www.tripadvisor.com.au/Hotel_Review-g3668744-d7725648-Reviews-Harbour_View_Apartments-Cockatoo_Island_New_South_Wales.html,,,Hotel
hotel_0224,Astra Apartments Sydney - Kent Street,https://www.tripadvisor.com.au/Hotel_Review-g255060-d11962872-Reviews-Astra_Apartments_Sydney_Kent_Street-Sydney_New_South_Wales.html,,,Hotel
hotel_0225,Botanik Apartment Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d13991907-Reviews-Botanik_Apartment_Hotel-Sydney_New_South_Wales.html,,,Hotel
hotel_0226,Nates Place Backpackers,https://www.tripadvisor.com.au/Hotel_Review-g255060-d7659576-Reviews-Nates_Place_Backpackers-Sydney_New_South_Wales.html,,,Hotel
hotel_0227,Woolbrokers Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d259230-Reviews-Woolbrokers_Hotel-Sydney_New_South_Wales.html,,,Hotel
hotel_0228,Quality Apartments Camperdown,https://www.tripadvisor.com.au/Hotel_Review-g255060-d257306-Reviews-Quality_Apartments_Camperdown-Sydney_New_South_Wales.html,,,Hotel
hotel_0229,Ady's Place Backpackers,https://www.tripadvisor.com.au/Hotel_Review-g255060-d286098-Reviews-Ady_s_Place_Backpackers-Sydney_New_South_Wales.html,,,Hotel
hotel_0230,Forest Lodge,https://www.tripadvisor.com.au/Hotel_Review-g255060-d582937-Reviews-Forest_Lodge-Sydney_New_South_Wales.html,,,Hotel
hotel_0231,Mad Monkey Kings Cross,https://www.tripadvisor.com.au/Hotel_Review-g255060-d9724155-Reviews-Mad_Monkey_Kings_Cross-Sydney_New_South_Wales.html,,,Hotel
hotel_0232,Easy Go Backpackers,https://www.tripadvisor.com.au/Hotel_Review-g255060-d2064847-Reviews-Easy_Go_Backpackers-Sydney_New_South_Wales.html,,,Hotel
hotel_0233,Keg & Brew Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d8128200-Reviews-Keg_Brew_Hotel-Sydney_New_South_Wales.html,,,Hotel
hotel_0234,The Merchant Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d13532010-Reviews-The_Merchant_Hotel-Sydney_New_South_Wales.html,,,Hotel
hotel_0235,The Capsule Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d12392012-Reviews-The_Capsule_Hotel-Sydney_New_South_Wales.html,,,Hotel
hotel_0236,Muse Private Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d11876694-Reviews-Muse_Private_Hotel-Sydney_New_South_Wales.html,,,Hotel
hotel_0237,Sydney Star Accommodation,https://www.tripadvisor.com.au/Hotel_Review-g255060-d286113-Reviews-Sydney_Star_Accommodation-Sydney_New_South_Wales.html,,,Hotel
hotel_0238,Liv Apartments Darling Harbour,https://www.tripadvisor.com.au/Hotel_Review-g255060-d13165336-Reviews-Liv_Apartments_Darling_Harbour-Sydney_New_South_Wales.html,,,Hotel
hotel_0239,Kallara Station,https://www.tripadvisor.com.au/Hotel_Review-g255060-d21141466-Reviews-Kallara_Station-Sydney_New_South_Wales.html,,,Hotel
hotel_0240,142 Wyndham,https://www.tripadvisor.com.au/Hotel_Review-g255060-d15125292-Reviews-142_Wyndham-Sydney_New_South_Wales.html,,,Hotel
hotel_0241,Sydney Central Backpackers,https://www.tripadvisor.com.au/Hotel_Review-g255060-d286379-Reviews-Sydney_Central_Backpackers-Sydney_New_South_Wales.html,,,Hotel
hotel_0242,O'Malley's Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d594989-Reviews-O_Malley_s_Hotel-Sydney_New_South_Wales.html,,,Hotel
hotel_0243,Orwell Lodge,https://www.tripadvisor.com.au/Hotel_Review-g255060-d3870110-Reviews-Orwell_Lodge-Sydney_New_South_Wales.html,,,Hotel
hotel_0244,'The 150 Apartments' by Apartment Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d604137-Reviews-The_150_Apartments_by_Apartment_Hotel-Sydney_New_South_Wales.html,,,Hotel
hotel_0245,The King'S Hotel Sydney,https://www.tripadvisor.com.au/Hotel_Review-g255060-d12166121-Reviews-The_King_S_Hotel_Sydney-Sydney_New_South_Wales.html,,,Hotel
hotel_0246,Bellevue Terrace B&B,https://www.tripadvisor.com.au/Hotel_Review-g255060-d1642700-Reviews-Bellevue_Terrace_B_B-Sydney_New_South_Wales.html,,,Hotel
hotel_0247,Oxford House,https://www.tripadvisor.com.au/Hotel_Review-g255060-d23383412-Reviews-Oxford_House-Sydney_New_South_Wales.html,,,Hotel
hotel_0248,DD Apartments On Kent Street,https://www.tripadvisor.com.au/Hotel_Review-g255060-d12603965-Reviews-DD_Apartments_On_Kent_Street-Sydney_New_South_Wales.html,,,Hotel
hotel_0249,Australia Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d7932427-Reviews-Australia_Hotel-Sydney_New_South_Wales.html,,,Hotel
hotel_0250,Zen Harmony House Sydney,https://www.tripadvisor.com.au/Hotel_Review-g255060-d23188861-Reviews-Zen_Harmony_House_Sydney-Sydney_New_South_Wales.html,,,Hotel
hotel_0251,Pensione Italia Bed & Breakfast,https://www.tripadvisor.com.au/Hotel_Review-g815420-d3969165-Reviews-Pensione_Italia_Bed_Breakfast-Leichhardt_Sydney_New_South_Wales.html,,,Hotel
hotel_0252,Excelsior Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d1483098-Reviews-Excelsior_Hotel-Sydney_New_South_Wales.html,,,Hotel
hotel_0253,Adina Apartment,https://www.tripadvisor.com.au/Hotel_Review-g255060-d16706299-Reviews-Adina_Apartment-Sydney_New_South_Wales.html,,,Hotel
hotel_0254,Roslyn Gardens Service Apartments/Motor Inn,https://www.tripadvisor.com.au/Hotel_Review-g255060-d263590-Reviews-Roslyn_Gardens_Service_Apartments_Motor_Inn-Sydney_New_South_Wales.html,,,Hotel
hotel_0255,EBS Sydney Hostel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d8477925-Reviews-EBS_Sydney_Hostel-Sydney_New_South_Wales.html,,,Hotel
hotel_0256,Macquarie Boutique Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d298618-Reviews-Macquarie_Boutique_Hotel-Sydney_New_South_Wales.html,,,Hotel
hotel_0257,Courthouse Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d1755943-Reviews-Courthouse_Hotel-Sydney_New_South_Wales.html,,,Hotel
hotel_0258,Sargood on Collaroy,https://www.tripadvisor.com.au/Hotel_Review-g255060-d16673897-Reviews-Sargood_on_Collaroy-Sydney_New_South_Wales.html,,,Hotel
hotel_0259,Gunyah House Apartments,https://www.tripadvisor.com.au/Hotel_Review-g552111-d3591612-Reviews-Gunyah_House_Apartments-Petersham_Sydney_New_South_Wales.html,,,Hotel
hotel_0260,Space Q Capsule Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d13277430-Reviews-Space_Q_Capsule_Hotel-Sydney_New_South_Wales.html,,,Hotel
hotel_0261,Home Backpackers,https://www.tripadvisor.com.au/Hotel_Review-g255060-d938833-Reviews-Home_Backpackers-Sydney_New_South_Wales.html,,,Hotel
hotel_0262,Rockfort,https://www.tripadvisor.com.au/Hotel_Review-g255060-d298373-Reviews-Rockfort-Sydney_New_South_Wales.html,,,Hotel
hotel_0263,Cooper Lodge Hotel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d2543388-Reviews-Cooper_Lodge_Hotel-Sydney_New_South_Wales.html,,,Hotel
hotel_0264,DD Apartments On Sussex Street (Previously Dulcis Domus Apartments On Sussex),https://www.tripadvisor.com.au/Hotel_Review-g255060-d15744427-Reviews-DD_Apartments_On_Sussex_Street_Previously_Dulcis_Domus_Apartments_On_Sussex-Sydney_Ne.html,,,Hotel
hotel_0265,Asylum Sydney Backpackers Hostel,https://www.tripadvisor.com.au/Hotel_Review-g255060-d816160-Reviews-Asylum_Sydney_Backpackers_Hostel-Sydney_New_South_Wales.html,,,Hotel
hotel_0266,The English Lodge,https://www.tripadvisor.com.au/Hotel_Review-g552111-d2061213-Reviews-The_English_Lodge-Petersham_Sydney_New_South_Wales.html,,,Hotel
hotel_0267,Crown Promenade Melbourne,https://www.tripadvisor.com.au/Hotel_Review-g255100-d523930-Reviews-Crown_Promenade_Melbourne-Melbourne_Victoria.html,"HKD 1,674",https://www.tripadvisor.com.au/Commerce?p=TABAIndependentHotels&src=0&geo=523930&from=Hotel_Review&area=&slot=1&matchID=1&oos=0&cnt=1&silo=30356&bucket=875171&ubucket=875171&nrank=1&crank=1&clt=CAD&tm=262265809&managed=false&capped=false&gosox=5_3Y6UYwwGjgw_c7hEwIkWubpCJEhJG-DRKlMKvdzMrnMDZb-Q3hf3e-5e0HrGxINwy3UOxyXdnMd8k8agCO3g&adults=2&child_rm_ages=&inDay=7&outDay=8&rooms=1&inMonth=5&inYear=2023&outMonth=5&outYear=2023&def_d=true&bapid=1&cs=1309704367bb650d2f18834d6cc66d074&ba_uid=6e40d343-7119-4dbd-be26-ae1b243c77ed,Hotel
hotel_0268,Next Hotel Melbourne,https://www.tripadvisor.com.au/Hotel_Review-g255100-d21499503-Reviews-Next_Hotel_Melbourne-Melbourne_Victoria.html,"HKD 1,705",https://www.tripadvisor.com.au/Commerce?p=TABAIndependentHotels&src=0&geo=21499503&from=Hotel_Review&area=&slot=1&matchID=1&oos=0&cnt=1&silo=30356&bucket=875171&ubucket=875171&nrank=1&crank=1&clt=CLD&tm=262265829&managed=false&capped=false&gosox=5_3Y6UYwwGjgw_c7hEwIkYeaWtkx0sZ7mNKigsNWMdwjaA4lyfH2k0HR6IBmcl0AmM3LYNiTodMrxrkIfB89Lg&adults=2&child_rm_ages=&inDay=7&outDay=8&rooms=1&inMonth=5&inYear=2023&outMonth=5&outYear=2023&def_d=true&bapid=1&cs=195963a3d4467a0c2436d3e05e92a9578&ba_uid=3ed7ec39-b22a-4819-ab62-08652132f5f2,Hotel
